Date/Time,Environment:Outdoor Dry Bulb [C](Hourly),Environment:Wind Speed [m/s](Hourly),ZONE1:Zone People Number Of Occupants [](Hourly),ZONE1:Zone People Total Heat Gain [J](Hourly),ZONE1 LIGHTS:Lights Electric Power [W](Hourly),ZONE1:Zone Lights Total Heat Gain [J](Hourly),ZONE1 EQUIP:Electric Equipment Electric Power [W](Hourly),ZONE1:Zone Electric Equipment Total Heat Gain [J](Hourly),ZONE1:Zone Window Heat Gain[W](Hourly),ZONE1:Zone Window Heat Loss[W](Hourly),ZONE1:Zone Transmitted Solar Energy[J](Hourly),ZONE1_FACE_1_WINDOW_1:Window Transmitted Beam Solar [W](Hourly),ZONE1_FACE_1_WINDOW_1:Window Heat Gain [W](Hourly),ZONE1_FACE_1_WINDOW_1:Window Heat Loss [W](Hourly),ZONE1_FACE_1_WINDOW_2:Window Transmitted Beam Solar [W](Hourly),ZONE1_FACE_1_WINDOW_2:Window Heat Gain [W](Hourly),ZONE1_FACE_1_WINDOW_2:Window Heat Loss [W](Hourly),ZONE1_FACE_4_WINDOW_1:Window Transmitted Beam Solar [W](Hourly),ZONE1_FACE_4_WINDOW_1:Window Heat Gain [W](Hourly),ZONE1_FACE_4_WINDOW_1:Window Heat Loss [W](Hourly),ZONE1:Zone Mean Radiant Temperature [C](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Operative Temperature [C](Hourly),ZONE1:Zone Air Balance Surface Convection Rate [W](Hourly),ZONE1:Zone Infiltration Total Heat Loss [J](Hourly),ZONE1:Zone Infiltration Total Heat Gain [J](Hourly),ZONE1:Zone Infiltration Air Change Rate [ach](Hourly),ZONE1:Zone Ventilation Total Heat Loss [J](Hourly),ZONE1:Zone Ventilation Total Heat Gain [J](Hourly),ZONE1:Zone Ventilation Air Change Rate [ach](Hourly),ZONE1:Zone Ventilation Fan Electric Consumption [J](Hourly),ZONE1:Zone/Sys Sensible Heating Energy [J](Hourly),ZONE1:Zone/Sys Sensible Cooling Energy [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 02/17  10:00:00,12.55,1.65,3.7161216,1605364.5312,37.161216,133780.3776,37.161216,133780.3776,500.723380134942,0.0,1517320.19271108,73.2023845611464,232.068943142493,0.0,34.1418943886754,121.079249866913,0.0,41.3621573419197,147.575187125537,0.0,20.3365155037994,21.9999999992261,21.1682577515128,-659.448636701991,1312756.84526651,0.0,0.516551760835072,39382544.639719,0.0,15.4965528250522,2265347.72736,43193628.5359134,0.0,43193628.5359134,0.0,133780.3776,133780.3776 
 02/17  11:00:00,14.4875,1.1875,3.7161216,1605364.5312,37.161216,133780.3776,37.161216,133780.3776,906.825426738023,0.0,2460189.12986087,203.598549391598,500.01703135566,0.0,68.8229448350143,208.865328035107,0.0,54.3069487743738,197.943067347256,0.0,20.8940939992049,21.9999999999958,21.4470469996003,-394.504841607291,1069098.23453282,0.0,0.513058371862297,32072930.8600522,0.0,15.3917511558689,2265347.72736,33476670.270158,0.0,33476670.270158,0.0,133780.3776,133780.3776 
 02/17  12:00:00,16.325,0.6875,3.7161216,1605364.5312,37.161216,133780.3776,37.161216,133780.3776,993.901690721092,0.0,2657587.34900591,267.604570139966,634.321068712544,0.0,72.597656835777,231.541576701712,0.0,15.3913620067179,128.039045306836,0.0,21.2576973376324,22.,21.6288486688162,-219.057350900194,810704.77840519,0.0,0.509799000835157,24321109.4670822,0.0,15.2939700250547,2265347.72736,24624168.6994835,0.0,24624168.6994835,0.0,133780.3776,133780.3776 
 02/17  13:00:00,18.1875,0.1875,3.7161216,1605364.5312,37.161216,133780.3776,37.161216,133780.3776,1144.60009668544,0.0,2979939.87270284,325.744411030903,773.519907821934,0.0,84.1963414151398,277.668928672724,0.0,4.589093954926728E-002,93.411260190778,0.0,21.6984233822574,22.0000000000001,21.8492116911287,-43.4154616850617,549706.478964833,0.0,0.506538476524311,16491137.823645,0.0,15.1961542957293,2265347.72736,15768327.9644652,0.0,15768327.9644652,0.0,133780.3776,133780.3776 
 02/17  14:00:00,19.3375,0.625,3.7161216,1605364.5312,37.161216,133780.3776,37.161216,133780.3776,1175.38118532567,0.0,3031946.73962474,357.675197715938,792.175472973734,0.0,105.161943334984,305.86298338647,0.0,0.0,77.3427289654648,0.0,22.1284924997751,22.0000000000001,22.0642462498876,72.8299566743025,389293.500316176,0.0,0.504544843688266,11678738.926343,0.0,15.136345310648,2265347.72736,10330064.0879994,0.0,10330064.0879994,0.0,133780.3776,133780.3776 
 02/17  15:00:00,20.1,1.6875,0.743224320000001,321072.90624,11.1483648,40134.11328,26.0128512,93646.2643200001,484.36999908237,0.0,1305597.20306661,91.3995297651196,266.507622991631,0.0,34.0063311028043,147.255673278184,0.0,0.0,70.6067028125555,0.0,21.8461253227071,22.,21.9230626613535,-32.121420264558,281837.013338533,0.0,0.503233288886436,1691009.96152836,0.0,3.01939973331862,453069.545472,1744619.90856603,0.0,1744619.90856603,0.0,40134.11328,93646.2643200001 
 02/17  16:00:00,20.8375,2.725,0.743224320000001,321072.90624,11.1483648,40134.11328,26.0128512,93646.2643200001,181.975702896845,0.0,528322.684366322,0.0,65.662099448443,0.0,0.0,58.6253023256383,0.0,0.0,57.6883011227634,0.0,21.6623641198823,22.,21.8311820599412,-97.0971991557657,190917.318842925,0.0,0.501966624386264,1145472.46980552,0.0,3.01179974631758,453069.545472,1260883.20894375,0.0,1260883.20894375,0.0,40134.11328,93646.2643200001 
 02/17  17:00:00,20.2875,3.4125,0.743224320000001,321072.90624,11.1483648,40134.11328,26.0128512,93646.2643200001,72.5806974830778,0.0,274779.927962519,0.0,26.1701740465145,0.0,0.0,22.5814183329043,0.0,0.0,23.8291051036589,0.0,21.5533972407852,22.,21.7766986203926,-125.162519105201,291874.21665,0.0,0.502899154683995,1751142.95114246,0.0,3.01739492810397,453069.545472,1894745.69465622,0.0,1894745.69465622,0.0,40134.11328,93646.2643200001 
 02/17  18:00:00,18.9875,3.9125,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.757104758674201,28.3842182406311,63855.709645925,0.0,0.382505384237919,9.65746303779415,0.0,4.182044124818815E-002,9.18915327153018,0.0,0.332778933188095,9.53760193130679,21.2505883808828,21.153875187135,21.2022317840089,4.99562823058722,450374.915775051,0.0,0.503703845901481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/17  19:00:00,17.6875,4.4125,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,64.8742462673058,0.0,0.0,0.0,22.2940839559261,0.0,0.0,20.5562929541525,0.0,0.0,22.0238693572272,20.8786703399812,20.5064030876376,20.6925367138094,69.9830093549005,631621.718893811,0.0,0.504761853539975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/17  20:00:00,16.5125,3.975,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,77.1111067204489,0.0,0.0,0.0,26.5310708158247,0.0,0.0,24.6357770982373,0.0,0.0,25.9442588063868,20.5457196451184,20.0661850008448,20.3059523229816,105.826689738445,652420.341786926,0.0,0.506079474997182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/17  21:00:00,15.4125,2.9125,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,88.2515484683382,0.0,0.0,0.0,30.3350422921588,0.0,0.0,28.3341810820232,0.0,0.0,29.5823250941562,20.2176074026427,19.6668698256179,19.9422386141303,135.360396068103,666011.404152702,0.0,0.507347884052347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/17  22:00:00,14.3125,1.875,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,99.6627296191289,0.0,0.0,0.0,34.1955135166482,0.0,0.0,32.090294431959,0.0,0.0,33.3769216705217,19.8953282796394,19.2805715574607,19.5879499185501,164.944713427409,718443.704648174,0.0,0.508635421709757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/17  23:00:00,13.4625,1.1875,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,107.173681492587,0.0,0.0,0.0,36.7134021485768,0.0,0.0,34.5563164072391,0.0,0.0,35.9039629367709,19.5883443740373,18.93346534568,19.2609048598587,188.132373929696,721849.613110767,0.0,0.509562684086359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/17  24:00:00,12.7,0.6875,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,114.62761699331,0.0,0.0,0.0,39.1830475835314,0.0,0.0,36.9389710059795,0.0,0.0,38.5055984037986,19.3000135344297,18.6161083081238,18.9580609212767,206.595483387314,756651.240453009,0.0,0.510377479872399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  01:00:00,11.9625,0.1875,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,121.26090879641,0.0,0.0,0.0,41.4189810598683,0.0,0.0,39.1157482840082,0.0,0.0,40.7261794525338,19.0219812449002,18.310504740019,18.6662429924596,225.133441800581,798682.539006001,0.0,0.511168937604373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  02:00:00,11.1375,0.4375,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,128.207856101244,0.0,0.0,0.0,43.8129032554359,0.0,0.0,41.394322154771,0.0,0.0,43.0006306910369,18.7538869266189,18.0074453106752,18.3806661186471,245.960224781945,958458.388781875,0.0,0.512090142782879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  03:00:00,10.175,1.1375,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,136.86580227713,0.0,0.0,0.0,46.7366314334324,0.0,0.0,44.3859891481304,0.0,0.0,45.7431816955676,18.4873338911195,17.6924261091317,18.0898800001256,272.318122152786,1158880.88911243,0.0,0.513237280866063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  04:00:00,9.2375,1.8375,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,145.36687095693,0.0,0.0,0.0,49.6627918559494,0.0,0.0,47.293678124505,0.0,0.0,48.4104009764754,18.227182510248,17.3836521246355,17.8054173174417,299.132857839069,1307274.0324524,0.0,0.51437538666658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  05:00:00,8.65,1.6625,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,149.56220625168,0.0,0.0,0.0,51.0697200090063,0.0,0.0,48.6740213658526,0.0,0.0,49.818464876821,17.9890616500692,17.1234254197721,17.5562435349206,315.777481264103,1304961.5160281,0.0,0.515003988896247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  06:00:00,8.3125,0.9625,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,151.12774251106,0.0,0.0,0.0,51.5326387802801,0.0,0.0,49.1898186907471,0.0,0.0,50.405285040033,17.7831051496787,16.9147256081612,17.3489153789199,322.975100395611,1251846.29488132,0.0,0.51527658330562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  07:00:00,7.95,0.2625,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,153.409864791347,0.0,0.0,0.0,52.3618728600983,0.0,0.0,49.8203647616297,0.0,0.0,51.2276271696188,17.5965911697909,16.7219566904546,17.1592739301227,330.527590194966,1239507.03021924,0.0,0.51561175529773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  08:00:00,9.175,0.4375,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,665.316109520957,0.0,1905265.00937199,87.8962565647595,152.587804139201,0.0,87.89625656476,152.752510978541,0.0,245.369860981093,359.975794403215,0.0,18.1844189951721,17.3363828664695,17.7604009308208,358.781341672137,1057651.12032192,0.0,0.51449493953395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  09:00:00,11.375,1.1375,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,1365.12434850179,0.0,3558041.57864783,276.344109894719,485.801753622111,0.0,206.112633108256,363.884140624304,0.0,341.003688276583,515.438454255371,0.0,19.1547414943996,18.4897548851488,18.8222481897742,318.959757619009,796631.653278743,0.0,0.512625110459655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  10:00:00,13.575,1.8375,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,1695.66462681553,0.0,4398495.59392151,494.236725503216,817.780233309521,0.0,238.881954415846,414.829176469577,0.0,299.266400036796,463.055217036436,0.0,19.9774942739372,19.5275023634334,19.7524983186853,262.096954219058,570944.234203583,0.0,0.510477304458555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  11:00:00,15.2125,2.1,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,1769.25901161768,0.0,4537914.25513011,646.026002131885,1055.34148839917,0.0,219.631348712591,401.005601803987,0.0,175.370579428874,312.911921414519,0.0,20.6482162629395,20.3402699463824,20.4942431046609,219.202152387699,551738.854677692,0.0,0.508951591571191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  12:00:00,16.5125,2.1,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,1759.90666277377,0.0,4592210.02094852,772.719146187109,1263.32169272773,0.0,209.85947322832,402.987330345152,0.0,45.3608513471679,93.5976397008895,0.0,21.283762164846,21.0481591720251,21.1659606684355,190.747068962982,591677.214257101,0.0,0.507845108492415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  13:00:00,17.8125,2.1,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,1705.38418572394,0.0,4442158.38437012,789.87035046031,1290.59983368863,0.0,203.893051268621,396.163830535517,0.0,0.123521427597367,18.6205214997915,0.0,21.903221481568,21.6664690155522,21.7848452485601,165.586155167064,603937.511112759,0.0,0.506599356012845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  14:00:00,18.3,3.1625,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,1518.24609532221,0.0,3979215.8053106,683.898451574377,1118.90017929129,0.0,201.363965710822,384.172446674702,0.0,0.0,15.1734693562178,0.0,22.4242606954619,22.1413640391603,22.2828123673111,145.339340106965,506443.103806321,0.0,0.506600032487195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  15:00:00,18.3,4.8625,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,569.675907848818,0.0,1605726.26816657,213.321093737065,380.777932197261,0.0,79.71832595886,178.215282597783,0.0,0.0,10.682693053774,0.0,22.052776041861,21.7400672767177,21.8964216592893,87.1165798420318,320960.583185709,0.0,0.505957863163308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  16:00:00,18.3,6.5625,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,64.4307439674525,0.0,326160.145301059,0.0,25.9825271486795,0.0,0.0,30.0826600186504,0.0,0.0,8.36555680012258,0.0,21.4857063348661,21.1323781458159,21.309042240341,74.517782859594,147379.59573259,0.0,0.504946931984301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  17:00:00,16.675,7.3875,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,7.63529300282448,13.3943084475148,195169.513700569,0.0,3.46227372026395,4.15972946740658,0.0,4.51513957488082,3.31341491564113,0.0,0.39460571283119,6.65789006961859,21.1606097921644,20.6429087506547,20.9017592714096,110.581578280766,408558.509020929,0.0,0.506899774837111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  18:00:00,14.1375,7.75,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,84.306025699647,68030.1566872704,0.0,0.0,28.3783893742175,0.0,0.0,27.6622084158529,0.0,0.0,28.2654279095766,20.7117848620386,19.973346950817,20.3425659064278,185.714551194883,852341.124502646,0.0,0.510148809966768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  19:00:00,11.575,8.0875,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,139.063116947073,0.0,0.0,0.0,47.2881710518682,0.0,0.0,45.8420655708594,0.0,0.0,45.932880324345,20.2173977955268,19.296280271239,19.7568390333829,264.495845284026,1248751.71770275,0.0,0.513509030656517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  20:00:00,10.475,7.7625,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,147.069458260157,0.0,0.0,0.0,49.9893165874303,0.0,0.0,48.5393126807258,0.0,0.0,48.5408289920011,19.7746021561993,18.8018474546198,19.2882248054096,302.382336170126,1342082.44785227,0.0,0.514626008764565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  21:00:00,10.275,7.125,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,145.684455513169,0.0,0.0,0.0,49.5536954406305,0.0,0.0,47.9553953168232,0.0,0.0,48.1753647557154,19.4164714074495,18.4756512445978,18.9460613260236,300.469541741264,1287381.45387576,0.0,0.514427075558784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  22:00:00,10.075,6.4625,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,144.331173126833,0.0,0.0,0.0,49.1118012921417,0.0,0.0,47.4324337747286,0.0,0.0,47.7869380599627,19.1017463866965,18.189559993629,18.6456531901627,298.671065792547,1252351.54577061,0.0,0.514293564150368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  23:00:00,9.875,5.7625,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,142.064987553645,0.0,0.0,0.0,48.3298634724712,0.0,0.0,46.7036645468626,0.0,0.0,47.0314595343112,18.8258305770305,17.9361291469538,18.3809798619921,298.183876612036,1220177.54561401,0.0,0.514218428508165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/18  24:00:00,9.675,5.0625,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,140.031835975114,0.0,0.0,0.0,47.6215657330415,0.0,0.0,46.0715362404896,0.0,0.0,46.338734001583,18.5841533754026,17.7114653960501,18.1478093857264,298.629840573535,1195398.01838626,0.0,0.514192761251975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  01:00:00,9.475,4.3625,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,138.465678363454,0.0,0.0,0.0,47.0712536866676,0.0,0.0,45.5933821215427,0.0,0.0,45.8010425552441,18.3725991510098,17.511932407137,17.9422657790734,299.821931437318,1182508.12878068,0.0,0.514208450053749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  02:00:00,9.4,4.1,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,135.456128368247,0.0,0.0,0.0,46.0383488107408,0.0,0.0,44.6327035983778,0.0,0.0,44.7850759591282,18.1917787613238,17.3485415481147,17.7701601547193,298.209682429038,1159579.23127452,0.0,0.514059482504895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  03:00:00,9.4,4.1,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,130.330614949686,0.0,0.0,0.0,44.2336047441419,0.0,0.0,43.1376767120064,0.0,0.0,42.9593334935378,18.0416399157863,17.2184304291283,17.6300351724573,294.185972434684,1135149.26051461,0.0,0.513831483633029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  04:00:00,9.4,4.1,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,123.839438351065,0.0,0.0,0.0,41.9446940650563,0.0,0.0,41.2852835293829,0.0,0.0,40.6094607566259,17.9176088088638,17.1103954421228,17.5140021254933,290.864228025937,1115646.15507295,0.0,0.513641835078983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  05:00:00,9.15,3.7875,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,123.847464302932,0.0,0.0,0.0,41.8686953497908,0.0,0.0,41.3435796255688,0.0,0.0,40.6351893275726,17.8080166339509,16.9918462997229,17.3999314668369,294.967561063816,1174313.56191445,0.0,0.513873317379269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  06:00:00,8.8125,3.2875,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,126.698243082863,0.0,0.0,0.0,42.8219077712531,0.0,0.0,42.2500203691568,0.0,0.0,41.6263149424528,17.7055734601699,16.8669193226802,17.2862463914251,304.539226009447,1242017.71911997,0.0,0.514254449804949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  07:00:00,8.45,2.7875,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,127.395419208315,6576.11855713466,0.0,0.0,43.0389873677535,0.0,0.0,42.5975729246494,0.0,0.0,41.7588589159118,17.6162948057676,16.7514038881854,17.1838493469765,314.992051164726,1302382.51165707,0.0,0.514703324899531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  08:00:00,8.8,2.725,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,81.2072079880558,104994.300408859,0.459559674457047,0.0,27.2562612581458,0.459559674457049,0.0,29.4076956296051,1.16532427962526,0.0,24.5432511003049,17.5833817986259,16.7442387495765,17.1638102741012,308.207801407767,1183331.23589971,0.0,0.514074824546823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  09:00:00,9.5375,2.8625,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,38.2697046529131,1.25624602379981,373682.057490047,2.89348930782643,15.7544815774442,0.221830107193112,2.12244185157375,5.88100430381165,1.83712997491127,3.48046255799056,17.4369328299618,0.0,17.6832152218873,16.8917768978958,17.2874960598915,288.260400881451,1022100.67639894,0.0,0.513020246200525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  10:00:00,10.3,3.025,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,285.969791362228,0.0,967696.934820795,44.0068042822035,135.416797182447,0.0,19.3462897684033,66.6524175315046,0.0,22.0452667940164,83.9005766482763,0.0,17.9529953600621,17.1790449369397,17.5660201485009,281.574105639129,901675.030418597,0.0,0.512164229349073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  11:00:00,11.2875,3.85,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,904.286287680584,0.0,2481422.26276434,229.65000750092,509.521786113251,0.0,77.4559781957138,205.921421735613,0.0,60.8355433776433,188.84307983172,0.0,18.7640194201777,18.0225619736515,18.3932906969146,293.462279476342,847480.702689605,0.0,0.511879715009607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  12:00:00,12.3875,5.05,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,983.629214515629,0.0,2710129.40716959,292.42354896275,643.864564185404,0.0,79.4911696033694,225.728895694339,0.0,17.4554595760929,114.035754635887,0.0,19.3262336694513,18.6525687621336,18.9894012157924,258.204000450112,747171.049600383,0.0,0.511021829057746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  13:00:00,13.4875,6.25,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,1050.39863870602,0.0,2866398.90082094,323.753809770853,729.685898390282,0.0,83.7904464787596,250.39184326027,0.0,4.312804891561096E-002,70.3208970554652,0.0,19.8274575751674,19.1842202561001,19.5058389156338,241.451416956782,653347.558346098,0.0,0.509991781765853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  14:00:00,13.775,6.7,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,1243.18222183608,0.0,3372378.42395435,471.154407220738,890.389890343474,0.0,139.11364436569,316.608758644748,0.0,0.0,36.1835728478541,0.0,20.5163064666976,19.8883154725883,20.202310969643,251.286767787807,784166.052871685,0.0,0.510682044762285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  15:00:00,13.575,6.7,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,499.378775240934,0.0,1523224.90628034,155.736756630536,322.282942339923,0.0,58.3248505031746,155.069582601836,0.0,0.0,22.026250299175,0.0,20.3116591230886,19.6298960698701,19.9707775964794,197.087286312651,856142.430326506,0.0,0.510559373141328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  16:00:00,13.375,6.7,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,38.2743372446267,0.0,366870.919749393,0.0,17.2956994575766,0.0,0.0,20.1287086321969,0.0,0.0,1.6841664658165,0.834237310963345,19.8305172871536,19.0932996002407,19.4619084436972,195.719951834066,855147.403140273,0.0,0.50996303362383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  17:00:00,12.7375,6.3875,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,25.5826082544304,220029.544316667,0.0,0.0,7.18741088442525,0.0,0.24859086674528,6.72738090813647,0.0,0.0,11.9164073286139,19.5819059230214,18.8111287627521,19.1965173428868,213.737352160599,924591.660710175,0.0,0.510600875949415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 02/19  18:00:00,11.8375,5.8875,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,92.4413070192035,73485.5896344984,0.0,0.0,31.075175195019,0.0,0.0,30.6894489928102,0.0,0.0,30.6766828313742,19.284833039171,18.4767341176029,18.8807835783869,234.599332632256,1030282.3455876,0.0,0.511618890587614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
