Date/Time,Environment:Outdoor Dry Bulb [C](Hourly),ZN_1_FLR_1_SEC_4:Zone People Number Of Occupants [](Hourly),ZN_1_FLR_1_SEC_4:Zone Lights Electric Power [W](Hourly),ZN_1_FLR_1_SEC_4:Zone Electric Equipment Electric Consumption [J](Hourly),80224C:Window Transmitted Solar Energy[J](Hourly),ZN_1_FLR_1_SEC_4:Zone Mean Radiant Temperature [C](Hourly),ZN_1_FLR_1_SEC_4:Zone Mean Air Temperature [C](Hourly),ZN_1_FLR_1_SEC_4:Zone Operative Temperature [C](Hourly),ZN_1_FLR_1_SEC_4:Zone Infiltration Air Change Rate [ach](Hourly),ZN_1_FLR_1_SEC_4:Zone Ventilation Air Change Rate [ach](Hourly) 
 07/03  11:00:00,26.25,10.2460384389648,1095.04533741686,1642568.0061253,16411620.8515581,26.9115978261947,26.6000140873283,26.7558059567615,0.250496388875996,18.5164408621907 
 07/03  12:00:00,29.5,10.2460384389648,922.143442035254,1642568.0061253,19202398.8535251,29.0555317044404,29.5546099618914,29.3050708331659,0.250215914237861,12.4956082874463 
 07/03  13:00:00,29.75,10.2460384389648,922.143442035254,1642568.0061253,19565459.9592708,31.0746525277438,30.3083099689478,30.6914812483458,0.25056090330904,14.0085827553828 
 07/03  14:00:00,32.125,10.2460384389648,922.143442035254,1642568.0061253,17096408.7916251,32.5866238891663,32.6967664423605,32.6416951657634,0.250565473413964,0.480833435876551 
 07/03  15:00:00,33.375,5.76339662191773,806.875511780847,1642568.0061253,13040171.3913439,34.0308734263391,34.4639659712388,34.2474196987889,0.250694176628596,0.481080416468319 
 07/03  16:00:00,31.75,1.53690576584473,576.339651272034,1642568.0061253,9007501.10986542,34.8017748863813,35.049535062835,34.9256549746082,0.252528819412706,0.103843089314556 
 07/03  17:00:00,31.625,1.53690576584473,576.339651272034,605156.633835636,7024869.37742524,35.3626997813561,35.2852489416511,35.3239743615036,0.25281708587816,0.103961628182271 
 07/03  18:00:00,29.5,1.53690576584473,403.437755890424,605156.633835636,5409320.12727297,35.2005488201662,31.6405381155891,33.4205434678776,0.251839204570492,13.673408396649 
 07/03  19:00:00,25.5,2.56150960974121,403.437755890424,605156.633835636,2885280.16950927,33.4794782667,27.5306893284867,30.5050837975934,0.251895064407822,18.2400271184916 
 07/03  20:00:00,22.75,2.56150960974121,403.437755890424,605156.633835636,222159.934872806,31.4965130433759,25.031491345922,28.264002194649,0.252076969928139,18.2531991178374 
 07/03  21:00:00,20.75,1.28075480487061,345.80379076322,605156.633835636,0.0,29.7833882809447,23.0891448374231,26.4362665591839,0.504293730887154,18.1545743119375 
 07/03  22:00:00,19.375,0.0,57.6339651272034,605156.633835636,0.0,28.1102342932533,21.9598874925166,25.0350608928849,0.504794371419613,15.1383529252004 
 07/03  23:00:00,18.375,0.0,57.6339651272034,605156.633835636,0.0,26.9510442355752,21.5017520120541,24.2263981238147,0.505473118844506,10.1094623768901 
 07/03  24:00:00,18.,0.0,57.6339651272034,605156.633835636,0.0,25.8711054162442,20.8381829164995,23.3546441663718,0.504876064623234,10.0975212924647 
 07/04  01:00:00,17.375,0.0,57.6339651272034,605156.633835636,0.0,24.8927004518514,20.0499913116581,22.4713458817548,0.504607391382111,10.0921478276422 
 07/04  02:00:00,17.,0.0,57.6339651272034,605156.633835636,0.0,23.9103659608449,19.43975681719,21.6750613890175,0.504208015763967,10.0841603152793 
 07/04  03:00:00,16.375,0.0,57.6339651272034,605156.633835636,0.0,23.0347917712377,18.6971296975786,20.8659607344081,0.504017200565385,10.0803440113077 
 07/04  04:00:00,16.,0.0,57.6339651272034,605156.633835636,0.0,22.1601789773101,18.1336621490815,20.1469205631958,0.503693324069744,10.0738664813949 
 07/04  05:00:00,16.,0.0,57.6339651272034,605156.633835636,68633.186719976,21.4895237898355,18.511051665399,20.0002877276173,0.504627973399452,6.7146876858036 
 07/04  06:00:00,16.,0.0,57.6339651272034,605156.633835636,994551.654263694,21.0369817315393,18.157032987897,19.5970073597182,0.504043460959243,7.13046892765487 
 07/04  07:00:00,16.625,0.0,57.6339651272034,605156.633835636,3570523.26677252,20.9963914275601,18.1692815220401,19.5828364748001,0.251446881739831,9.21619653595697 
 07/04  08:00:00,16.375,0.0,57.6339651272034,605156.633835636,6987367.4480114,21.290801659989,18.108530149228,19.6996659046085,0.251555186163998,9.21947779120126 
 07/04  09:00:00,16.625,0.0,57.6339651272034,605156.633835636,9454203.16152257,21.6076486000479,18.2471283980942,19.927388499071,0.251457623035466,10.0583049214186 
 07/04  10:00:00,18.875,0.0,57.6339651272034,605156.633835636,13497313.2747551,22.3984861303938,19.9295661777595,21.1640261540767,0.251069610056566,10.0427844022626 
 07/04  11:00:00,20.625,0.0,57.6339651272034,605156.633835636,17204514.2655479,23.8373866649635,21.5807651425537,22.7090759037586,0.250815090377206,10.0326036150883 
 07/04  12:00:00,21.,0.0,57.6339651272034,605156.633835636,19272773.5178567,25.1545162904018,22.0072759862911,23.5808961383464,0.250968268140415,15.0551940740809 
 07/04  13:00:00,22.25,0.0,57.6339651272034,605156.633835636,19999118.6094043,26.2690712872093,23.0821929890195,24.6756321381144,0.25081713952225,18.058834045602 
 07/04  14:00:00,21.75,0.0,57.6339651272034,605156.633835636,17434526.7279722,27.0918067307075,22.9147591515306,25.003282941119,0.251130826056652,18.081419476079 
 07/04  15:00:00,21.625,0.0,57.6339651272034,605156.633835636,13190501.1574683,27.0686864293859,22.8533041495951,24.9609952894905,0.251043622929893,18.0751408509523 
 07/04  16:00:00,20.75,0.0,57.6339651272034,605156.633835636,10405136.582941,26.9609998211449,22.3552641925658,24.6581320068553,0.251513513443269,16.0913472288973 
 07/04  17:00:00,19.375,0.0,57.6339651272034,605156.633835636,6697847.00719256,26.2387651206243,21.6536111427344,23.9461881316793,0.252036020048683,11.0880432636564 
 07/04  18:00:00,19.,0.0,57.6339651272034,605156.633835636,4826819.0904756,25.6233371188166,21.2917108224146,23.4575239706156,0.25196209574365,10.078483829746 
 07/04  19:00:00,18.375,0.0,57.6339651272034,605156.633835636,2618713.43417116,24.9042354940251,20.6275899200901,22.7659127070576,0.25193366677139,10.0773466708556 
