Date/Time,Environment:Outdoor Dry Bulb [C](Hourly),ZN_1_FLR_1_SEC_4:Zone People Number Of Occupants [](Hourly),ZN_1_FLR_1_SEC_4:Zone Lights Electric Power [W](Hourly),ZN_1_FLR_1_SEC_4:Zone Electric Equipment Electric Consumption [J](Hourly),80224C:Window Transmitted Solar Energy[J](Hourly),ZN_1_FLR_1_SEC_4:Zone Mean Radiant Temperature [C](Hourly),ZN_1_FLR_1_SEC_4:Zone Mean Air Temperature [C](Hourly),ZN_1_FLR_1_SEC_4:Zone Operative Temperature [C](Hourly),ZN_1_FLR_1_SEC_4:Zone Infiltration Air Change Rate [ach](Hourly),ZN_1_FLR_1_SEC_4:Zone Ventilation Air Change Rate [ach](Hourly) 
 04/10  07:00:00,8.875,0.0,57.6339651272034,605156.633835636,2236693.89366867,27.1163247275947,26.142036514791,26.6291806211929,0.265365177018785,0.0 
 04/10  08:00:00,11.25,0.0,57.6339651272034,605156.633835636,6292724.48262216,27.3652327584732,26.4954843591253,26.9303585587992,0.2634387066307,0.0 
 04/10  09:00:00,12.,0.0,57.6339651272034,605156.633835636,13410230.8463286,28.1513341425109,27.1678537050829,27.6595939237969,0.263350191978966,0.0 
 04/10  10:00:00,12.625,0.0,57.6339651272034,605156.633835636,22733127.4029265,29.9114071701136,28.6977653609426,29.3045862655281,0.264183813076286,0.0 
 04/10  11:00:00,13.625,0.0,57.6339651272034,605156.633835636,30894986.321757,32.3155573212425,30.9092387980236,31.612398059633,0.265204307868636,0.0 
 04/10  12:00:00,15.25,0.0,57.6339651272034,605156.633835636,35656752.7193692,34.9103623517593,33.3745184319758,34.1424403918676,0.265878325801891,0.0 
 04/10  13:00:00,16.625,0.0,57.6339651272034,605156.633835636,35661421.3705137,37.2861549797762,35.805119763422,36.5456373715991,0.266684570933157,0.0 
 04/10  14:00:00,17.,0.0,57.6339651272034,605156.633835636,31639339.8873317,39.2696142405849,37.8210127487568,38.5453134946709,0.268072314043849,0.0 
 04/10  15:00:00,16.375,0.0,57.6339651272034,605156.633835636,23887028.3357722,40.3818424186098,39.0216220132576,39.7017322159337,0.269576018047535,0.0 
 04/10  16:00:00,16.,0.0,57.6339651272034,605156.633835636,15278982.7745441,40.5944505665918,39.2582632378628,39.9263569022273,0.270125556578429,0.0 
 04/10  17:00:00,14.75,0.0,57.6339651272034,605156.633835636,7877619.49164529,40.1166365452266,38.7772327133844,39.4469346293055,0.270879965561244,0.0 
 04/10  18:00:00,13.375,0.0,57.6339651272034,605156.633835636,3687013.306667,39.3840832899331,38.0426465306329,38.713364910283,0.271536008841789,0.0 
 04/10  19:00:00,13.,0.0,57.6339651272034,605156.633835636,366393.14661432,38.3754898737394,37.1063893825764,37.7409396281579,0.271071349378014,0.0 
 04/10  20:00:00,12.375,0.0,57.6339651272034,605156.633835636,0.0,37.4621464079329,36.2142697960565,36.8382081019947,0.270880820393738,0.0 
 04/10  21:00:00,12.,0.0,57.6339651272034,605156.633835636,0.0,36.507313597215,34.4439530431056,35.4756333201603,0.539440499563311,0.0 
 04/10  22:00:00,11.375,0.0,57.6339651272034,605156.633835636,0.0,35.4889889125088,33.3916551575962,34.4403220350525,0.538694944473971,0.0 
 04/10  23:00:00,11.,0.0,57.6339651272034,605156.633835636,0.0,34.524648481371,32.4815739450506,33.5031112132108,0.537801975841638,0.0 
 04/10  24:00:00,11.625,0.0,57.6339651272034,605156.633835636,0.0,33.6816055636788,31.7582480754325,32.7199268195557,0.535356229459385,0.0 
 04/11  01:00:00,11.375,0.0,57.6339651272034,605156.633835636,0.0,32.880385408643,31.0069153956848,31.9436504021639,0.534503214699322,0.0 
 04/11  02:00:00,11.,0.0,57.6339651272034,605156.633835636,0.0,32.0685636417231,30.2310028037777,31.1497832227504,0.533877011814129,0.0 
 04/11  03:00:00,11.,0.0,57.6339651272034,605156.633835636,0.0,31.2923905360182,29.5196710271275,30.4060307815729,0.532594233773137,0.0 
 04/11  04:00:00,11.,0.0,57.6339651272034,605156.633835636,0.0,30.5633797963442,28.8483545150502,29.7058671556972,0.531394500679873,0.0 
 04/11  05:00:00,11.,0.0,57.6339651272034,605156.633835636,0.0,29.8597048477012,28.2005448028007,29.030124825251,0.530261221509859,0.0 
 04/11  06:00:00,11.,0.0,57.6339651272034,605156.633835636,172958.461771505,29.190615323517,27.5803637864122,28.3854895549646,0.529173810623519,0.0 
 04/11  07:00:00,11.625,0.0,57.6339651272034,605156.633835636,2077637.01023091,28.8881163660697,27.9730410652155,28.4305787156426,0.26439926502781,0.0 
 04/11  08:00:00,12.625,0.0,57.6339651272034,605156.633835636,6847923.14781981,29.2119910938561,28.2873793607368,28.7496852272965,0.263745762288446,0.0 
 04/11  09:00:00,13.625,0.0,57.6339651272034,605156.633835636,13242469.4956649,30.0976009237798,29.047098197326,29.5723495605529,0.263546304229124,0.0 
 04/11  10:00:00,14.,0.0,57.6339651272034,605156.633835636,19922477.823663,31.6336122620194,30.397992538373,31.0158024001962,0.264428986275763,0.0 
 04/11  11:00:00,15.25,0.0,57.6339651272034,605156.633835636,28844100.4150892,33.8736281871153,32.4419240010521,33.1577760940837,0.265070743012229,0.0 
 04/11  12:00:00,17.25,0.0,57.6339651272034,605156.633835636,32283523.6942749,36.2148854376764,34.7846830644523,35.4997842510644,0.265241367097531,0.0 
 04/11  13:00:00,16.75,0.0,57.6339651272034,605156.633835636,34885109.7218004,38.4608282324597,36.9403843812329,37.7006063068463,0.267556063286054,0.0 
 04/11  14:00:00,17.875,0.0,57.6339651272034,605156.633835636,30769346.7668695,40.2693022394358,38.7982336764484,39.5337679579421,0.268116697454748,0.0 
 04/11  15:00:00,19.625,0.0,57.6339651272034,605156.633835636,23157015.6513538,41.4015353081177,40.1189497224776,40.7602425152976,0.267506967363263,0.0 
 04/11  16:00:00,20.625,0.0,57.6339651272034,605156.633835636,14461179.1137841,41.6712488944749,40.4978351713634,41.0845420329191,0.266909482223588,0.0 
 04/11  17:00:00,20.375,0.0,57.6339651272034,605156.633835636,7770150.61012219,41.3389250042001,40.2076604554155,40.7732927298078,0.266842878553805,0.0 
 04/11  18:00:00,18.75,0.0,57.6339651272034,605156.633835636,3941808.91869316,40.7046749068439,39.5590636480404,40.1318692774421,0.267783193921296,0.0 
 04/11  19:00:00,15.5,0.0,57.6339651272034,605156.633835636,390099.665110045,39.6298332720693,38.4902617722671,39.0600475221682,0.270040253057903,0.0 
 04/11  20:00:00,14.25,0.0,57.6339651272034,605156.633835636,0.0,38.6659809506123,37.4517781405668,38.0588795455896,0.270182489684766,0.0 
 04/11  21:00:00,14.775,0.0,57.6339651272034,605156.633835636,0.0,37.7977050280095,35.8521413647187,36.8249231963641,0.536657341249183,0.0 
 04/11  22:00:00,15.,0.0,57.6339651272034,605156.633835636,0.0,36.8938557717759,34.9745849858889,35.9342203788324,0.534587907089694,0.0 
 04/11  23:00:00,13.75,0.0,57.6339651272034,605156.633835636,0.0,36.0088030123253,34.0689533334875,35.0388781729064,0.535403751002118,0.0 
 04/11  24:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,35.0945721799324,33.1732067114744,34.1338894457034,0.535300400548062,0.0 
 04/12  01:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,34.2693890088397,32.4171884586484,33.3432887337441,0.533945373955068,0.0 
 04/12  02:00:00,12.375,0.0,57.6339651272034,605156.633835636,0.0,33.4523889181928,31.6189040020707,32.5356464601317,0.533695417908308,0.0 
 04/12  03:00:00,12.,0.0,57.6339651272034,605156.633835636,0.0,32.5977260011207,30.8058504176492,31.701788209385,0.532973949616702,0.0 
 04/12  04:00:00,12.625,0.0,57.6339651272034,605156.633835636,0.0,31.8630724917192,30.1798825228641,31.0214775072916,0.530717923817285,0.0 
 04/12  05:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,31.1968781898348,29.600622721552,30.3987504556934,0.529038953334627,0.0 
 04/12  06:00:00,13.625,0.0,57.6339651272034,605156.633835636,243454.589098572,30.555269792588,29.0585975761743,29.8069336843812,0.526916237390815,0.0 
 04/12  07:00:00,15.25,0.0,57.6339651272034,605156.633835636,2023229.09393295,30.3395678094511,29.5404991423578,29.9400334759044,0.26244404679967,0.0 
 04/12  08:00:00,16.625,0.0,57.6339651272034,605156.633835636,7023686.16581884,30.788478670624,29.9900160058456,30.3892473382348,0.261520099092078,0.0 
 04/12  09:00:00,17.625,0.0,57.6339651272034,605156.633835636,12300002.1991609,31.7115664838101,30.8355005676,31.273533525705,0.261322650346023,0.0 
 04/12  10:00:00,18.,0.0,57.6339651272034,605156.633835636,11270445.2067829,32.295303830384,31.4055007342487,31.8504022823163,0.261543369200542,0.0 
 04/12  11:00:00,18.625,0.0,57.6339651272034,605156.633835636,23009741.8232953,34.2809701399346,33.0526374422367,33.6668037910856,0.262488798507305,0.0 
 04/12  12:00:00,20.25,0.0,57.6339651272034,605156.633835636,11774555.7549181,34.8274390165035,33.985841860242,34.4066404383727,0.261634444348732,0.0 
 04/12  13:00:00,21.625,0.0,57.6339651272034,605156.633835636,6657828.72740252,34.6161173945894,33.8781777449879,34.2471475697886,0.260353585941306,0.0 
 04/12  14:00:00,20.125,0.0,57.6339651272034,605156.633835636,5033973.21421873,34.3972040807877,33.6028872249956,34.0000456528917,0.261463052230139,0.0 
 04/12  15:00:00,19.,0.0,57.6339651272034,605156.633835636,4063372.45824139,34.1391036928373,33.2896976819348,33.7144006873861,0.262191015050235,0.0 
 04/12  16:00:00,19.,0.0,57.6339651272034,605156.633835636,4454520.10899749,34.0235859029836,33.164916337286,33.5942511201348,0.262051301563469,0.0 
 04/12  17:00:00,18.375,0.0,57.6339651272034,605156.633835636,6034791.57977441,34.1713203184228,33.2516466401822,33.7114834793025,0.262752044995117,0.0 
 04/12  18:00:00,17.375,0.0,57.6339651272034,605156.633835636,3511045.0938444,33.9167233504294,33.0144555159333,33.4655894331813,0.263561248679288,0.0 
 04/12  19:00:00,17.,0.0,57.6339651272034,605156.633835636,354961.697144919,33.2336687694231,32.4010574391392,32.8173631042812,0.263386216587097,0.0 
 04/12  20:00:00,16.375,0.0,57.6339651272034,605156.633835636,0.0,32.617878835936,31.7921947702357,32.2050368030859,0.263423397878638,0.0 
 04/12  21:00:00,14.75,0.0,57.6339651272034,605156.633835636,0.0,31.9190213409024,30.4152640139771,31.1671426774397,0.527498082866695,0.0 
 04/12  22:00:00,14.,0.0,57.6339651272034,605156.633835636,0.0,30.9197652753945,29.3953369513109,30.1575511133527,0.526980652800376,0.0 
 04/12  23:00:00,14.,0.0,57.6339651272034,605156.633835636,0.0,30.1440215924932,28.6725193453521,29.4082704689226,0.525557488543785,0.0 
 04/12  24:00:00,14.,0.0,57.6339651272034,605156.633835636,0.0,29.5222069532516,28.0986150666369,28.8104110099443,0.524574563390347,0.0 
 04/13  01:00:00,15.25,0.0,57.6339651272034,605156.633835636,0.0,28.9254071186688,27.668904772811,28.2971559457399,0.521564699975661,0.0 
 04/13  02:00:00,15.375,0.0,57.6339651272034,605156.633835636,0.0,28.4151826655539,27.2126731957931,27.8139279306735,0.520535264838573,0.0 
 04/13  03:00:00,15.625,0.0,57.6339651272034,605156.633835636,0.0,28.1255789310437,26.9589391826047,27.5422590568242,0.519603487030932,0.0 
 04/13  04:00:00,15.375,0.0,57.6339651272034,605156.633835636,0.0,27.4133548224596,26.3108077400586,26.8620812812591,0.518920766387376,0.0 
 04/13  05:00:00,15.,0.0,57.6339651272034,605156.633835636,0.0,26.8849799297114,25.7795862029401,26.3322830663258,0.518687833962376,0.0 
 04/13  06:00:00,14.375,0.0,57.6339651272034,605156.633835636,346621.887800119,26.6022303632277,25.4577928790805,26.0300116211541,0.519267913757672,0.0 
 04/13  07:00:00,14.625,0.0,57.6339651272034,605156.633835636,2654092.38117017,26.5547379278802,25.8563460529876,26.2055419904339,0.259788874366163,0.0 
 04/13  08:00:00,15.625,0.0,57.6339651272034,605156.633835636,6431772.8056979,27.0267432883955,26.3292545032882,26.6779988958419,0.259265296603486,0.0 
 04/13  09:00:00,16.625,0.0,57.6339651272034,605156.633835636,8346794.89754947,27.6055643946858,26.8914146242937,27.2484895094897,0.258855560165689,0.0 
 04/13  10:00:00,16.375,0.0,57.6339651272034,605156.633835636,18392224.8301891,29.1905677544803,28.1410074126088,28.6657875835445,0.260314404494981,0.0 
 04/13  11:00:00,17.25,0.0,57.6339651272034,605156.633835636,24657358.8609132,31.3198263262056,30.1501189187842,30.7349726224949,0.261250147227612,0.0 
 04/13  12:00:00,17.375,0.0,57.6339651272034,605156.633835636,23038124.0588482,32.8083642046271,31.6992904314336,32.2538273180304,0.2624231611154,0.0 
 04/13  13:00:00,17.,0.0,57.6339651272034,605156.633835636,34236484.2712416,35.2602856991593,33.7571693416948,34.508727520427,0.264604736361281,0.0 
 04/13  14:00:00,17.625,0.0,57.6339651272034,605156.633835636,31264927.7321787,37.2396441990407,35.8750115643583,36.5573278816995,0.265808185547554,0.0 
 04/13  15:00:00,17.375,0.0,57.6339651272034,605156.633835636,23627081.8452933,38.3560099598534,37.1172165155939,37.7366132377236,0.26696502677527,0.0 
 04/13  16:00:00,17.,0.0,57.6339651272034,605156.633835636,14313156.5253019,38.5769335742759,37.3673617506875,37.9721476624817,0.267531128414244,0.0 
 04/13  17:00:00,16.375,0.0,57.6339651272034,605156.633835636,6861360.02609927,38.1131641777088,36.9383112217347,37.5257376997218,0.267741395281627,0.0 
 04/13  18:00:00,15.375,0.0,57.6339651272034,605156.633835636,3206445.54066405,37.3916374569878,36.2335378952339,36.8125876761109,0.268043672633258,0.0 
 04/13  19:00:00,14.375,0.0,57.6339651272034,605156.633835636,332580.935309401,36.4743562748901,35.3516011960575,35.9129787354738,0.268207871547468,0.0 
 04/13  20:00:00,14.,0.0,57.6339651272034,605156.633835636,0.0,35.7056350527462,34.6080701042448,35.1568525784955,0.267936193658392,0.0 
 04/13  21:00:00,14.,0.0,57.6339651272034,605156.633835636,0.0,34.9153071489426,33.1196738635544,34.0174905062485,0.533387856278047,0.0 
 04/13  22:00:00,14.,0.0,57.6339651272034,605156.633835636,0.0,34.0893596863913,32.2976458127009,33.1935027495461,0.531868362932473,0.0 
 04/13  23:00:00,14.,0.0,57.6339651272034,605156.633835636,0.0,33.3452504433795,31.6217201034496,32.4834852734146,0.530689900004305,0.0 
 04/13  24:00:00,13.375,0.0,57.6339651272034,605156.633835636,0.0,32.5720625460576,30.8703913744863,31.7212269602719,0.530504471970902,0.0 
 04/14  01:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,31.8014698778509,30.1357234549535,30.9685966664022,0.529912920360655,0.0 
 04/14  02:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,31.1093550034162,29.5009135786142,30.3051342910152,0.528788829563126,0.0 
 04/14  03:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,30.4440375737892,28.8928925339496,29.6684650538694,0.527732252819385,0.0 
 04/14  04:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,29.7866777663188,28.2916896372609,29.0391837017899,0.526642452798364,0.0 
 04/14  05:00:00,12.9375,0.0,57.6339651272034,605156.633835636,0.0,29.1609511548063,27.7125086929148,28.4367299238606,0.525803999690485,0.0 
 04/14  06:00:00,12.9625,0.0,57.6339651272034,605156.633835636,382254.841353368,28.6009952313088,27.1914028755882,27.8961990534485,0.524948504952054,0.0 
 04/14  07:00:00,12.375,0.0,57.6339651272034,605156.633835636,2581118.31493793,28.4112014183938,27.5421882518039,27.9766948350989,0.263339665371421,0.0 
 04/14  08:00:00,13.25,0.0,57.6339651272034,605156.633835636,6864149.52017669,28.7058442994092,27.8268955663236,28.2663699328664,0.262755523463998,0.0 
 04/14  09:00:00,13.375,0.0,57.6339651272034,605156.633835636,13915091.3038777,29.5434056687666,28.5222636141594,29.032834641463,0.263261463332085,0.0 
 04/14  10:00:00,14.25,0.0,57.6339651272034,605156.633835636,20292784.8782749,31.2828766351207,30.0747119853864,30.6787943102535,0.263887612857102,0.0 
 04/14  11:00:00,15.,0.0,57.6339651272034,605156.633835636,12511517.7271256,31.9346792334598,30.9349554331963,31.434817333328,0.263808451582297,0.0 
 04/14  12:00:00,14.375,0.0,57.6339651272034,605156.633835636,12142117.4829466,32.1968300065448,31.0959427439633,31.646386375254,0.264547608306968,0.0 
 04/14  13:00:00,15.25,0.0,57.6339651272034,605156.633835636,24644022.8446855,34.0509694777272,32.6125741366058,33.3317718071665,0.265161656774994,0.0 
 04/14  14:00:00,16.625,0.0,57.6339651272034,605156.633835636,31270633.817287,36.4402293398856,34.9701784124045,35.7052038761451,0.265966691552366,0.0 
 04/14  15:00:00,16.375,0.0,57.6339651272034,605156.633835636,23685355.6861831,37.582992170001,36.342093261227,36.962542715614,0.267238046723421,0.0 
 04/14  16:00:00,16.625,0.0,57.6339651272034,605156.633835636,15233620.2713309,37.8275131568112,36.6393368242641,37.2334249905377,0.267272376412959,0.0 
 04/14  17:00:00,15.75,0.0,57.6339651272034,605156.633835636,7763739.32774646,37.4698153461996,36.2908663222647,36.8803408342321,0.26779120465499,0.0 
 04/14  18:00:00,14.375,0.0,57.6339651272034,605156.633835636,3818466.76354291,36.8748908305606,35.6793073746033,36.277099102582,0.268537285746115,0.0 
 04/14  19:00:00,13.375,0.0,57.6339651272034,605156.633835636,416773.092092227,35.9517924040447,34.7976296819527,35.3747110429987,0.26870220761132,0.0 
 04/14  20:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,35.1443630170231,34.014343103335,34.5793530601791,0.26836724532232,0.0 
 04/14  21:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,34.3587578852737,32.5168104927711,33.4377841890224,0.534193750395843,0.0 
 04/14  22:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,33.5129825037664,31.6794275528872,32.5962050283268,0.532647383842845,0.0 
 04/14  23:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,32.7558487037099,30.9923021953851,31.8740754495475,0.531416512714709,0.0 
 04/14  24:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,32.0298923507851,30.3330865570852,31.1814894539351,0.530261133268233,0.0 
 04/15  01:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,31.3195182994953,29.6865451638943,30.5030317316948,0.529143583909272,0.0 
 04/15  02:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,30.6621109698871,29.0852494830011,29.8736802264441,0.52812887081745,0.0 
 04/15  03:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,30.0388282507659,28.5148566197569,29.2768424352614,0.527138994710544,0.0 
 04/15  04:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,29.4259632796357,27.9533084285286,28.6896358540822,0.526147348297709,0.0 
 04/15  05:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,28.8305604525815,27.4073012570649,28.1189308548232,0.525221067819424,0.0 
 04/15  06:00:00,13.,0.0,57.6339651272034,605156.633835636,385986.648624394,28.2865687730595,26.8999625068745,27.593265639967,0.524300206728626,0.0 
 04/15  07:00:00,12.375,0.0,57.6339651272034,605156.633835636,2303987.70235144,28.0685499677075,27.2176177989856,27.6430838833465,0.263040853915384,0.0 
 04/15  08:00:00,12.,0.0,57.6339651272034,605156.633835636,4793626.4167072,28.1546305785385,27.2716828078491,27.7131566931938,0.26341073494689,0.0 
 04/15  09:00:00,12.625,0.0,57.6339651272034,605156.633835636,10582699.7415583,28.8812988342484,27.880516831318,28.3809078327832,0.263343919181236,0.0 
 04/15  10:00:00,13.625,0.0,57.6339651272034,605156.633835636,12202754.9379946,29.750555799639,28.7405255586247,29.2455406791318,0.26316593279996,0.0 
 04/15  11:00:00,14.625,0.0,57.6339651272034,605156.633835636,12090022.2140943,30.3304264737093,29.344817589009,29.8376220313592,0.262746809173325,0.0 
 04/15  12:00:00,15.625,0.0,57.6339651272034,605156.633835636,16213381.8413061,31.5162087750853,30.4345528278981,30.9753808014917,0.262813881251553,0.0 
 04/15  13:00:00,16.,0.0,57.6339651272034,605156.633835636,9759421.1426368,31.7531197978334,30.8317050036767,31.2924124007551,0.26278034888094,0.0 
 04/15  14:00:00,15.375,0.0,57.6339651272034,605156.633835636,9717721.88225888,31.9012994698833,30.9076292554278,31.4044643626555,0.2634500259067,0.0 
 04/15  15:00:00,15.625,0.0,57.6339651272034,605156.633835636,11038435.400045,32.4261020156317,31.3899627495102,31.9080323825709,0.263650738568875,0.0 
 04/15  16:00:00,14.75,0.0,57.6339651272034,605156.633835636,5864663.49518685,32.2089911460042,31.2341160584649,31.7215536022345,0.264301512749922,0.0 
 04/15  17:00:00,14.625,0.0,57.6339651272034,605156.633835636,3204966.43324135,31.6715766281443,30.7323193699829,31.2019479990636,0.263975783771683,0.0 
 04/15  18:00:00,14.375,0.0,57.6339651272034,605156.633835636,3457924.98975072,31.4395844838822,30.4954712274974,30.9675278556898,0.264003553039085,0.0 
 04/15  19:00:00,14.,0.0,57.6339651272034,605156.633835636,418446.316806234,30.8026601649924,29.9309899597564,30.3668250623744,0.26385974023709,0.0 
 04/15  20:00:00,14.,0.0,57.6339651272034,605156.633835636,0.0,30.1958796595619,29.3632905876376,29.7795851235997,0.263368314274255,0.0 
 04/15  21:00:00,13.375,0.0,57.6339651272034,605156.633835636,0.0,29.5866374028225,28.1526673753705,28.8696523890965,0.525853101864182,0.0 
 04/15  22:00:00,13.625,0.0,57.6339651272034,605156.633835636,0.0,28.9568900559199,27.5332891092113,28.2450895825656,0.524277037227556,0.0 
 04/15  23:00:00,14.,0.0,57.6339651272034,605156.633835636,0.0,28.4292941884664,27.0909489351959,27.7601215618312,0.522796282280479,0.0 
 04/15  24:00:00,14.,0.0,57.6339651272034,605156.633835636,0.0,27.9232707452532,26.6313469697807,27.2773088575169,0.521981569144876,0.0 
 04/16  01:00:00,14.,0.0,57.6339651272034,605156.633835636,0.0,27.4332590329092,26.1866594141849,26.8099592235471,0.521214231027737,0.0 
 04/16  02:00:00,14.,0.0,57.6339651272034,605156.633835636,0.0,26.9439198483762,25.7428779754301,26.3433989119032,0.520445625612027,0.0 
 04/16  03:00:00,14.,0.0,57.6339651272034,605156.633835636,0.0,26.4784606902034,25.318359070035,25.8984098801192,0.519738707027499,0.0 
 04/16  04:00:00,13.375,0.0,57.6339651272034,605156.633835636,0.0,26.0027369509223,24.8328217916241,25.4177793712732,0.520031110808301,0.0 
 04/16  05:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,25.5019766368479,24.3402508063698,24.9211137216088,0.519810687421081,0.0 
 04/16  06:00:00,13.,0.0,57.6339651272034,605156.633835636,445006.774803232,25.0735153744703,23.9387600026574,24.5061376885639,0.519070262611243,0.0 
 04/16  07:00:00,13.,0.0,57.6339651272034,605156.633835636,2357972.26142232,25.0065535618985,24.3180879726117,24.6623207672551,0.259906978238368,0.0 
 04/16  08:00:00,13.625,0.0,57.6339651272034,605156.633835636,2955600.74348463,25.0249931492647,24.4025228630105,24.7137580061376,0.259414617981986,0.0 
 04/16  09:00:00,14.625,0.0,57.6339651272034,605156.633835636,5917065.55945521,25.3842515157478,24.7254947876847,25.0548731517163,0.258796732553729,0.0 
 04/16  10:00:00,15.625,0.0,57.6339651272034,605156.633835636,8260753.29691565,26.0476655696134,25.3697486559297,25.7087071127715,0.258472317528408,0.0 
 04/16  11:00:00,16.,0.0,57.6339651272034,605156.633835636,6850722.61398163,26.3011515502213,25.6745582724337,25.9878549113275,0.258403921649493,0.0 
 04/16  12:00:00,17.25,0.0,57.6339651272034,605156.633835636,8596076.18680573,26.8637882831133,26.2252264309914,26.5445073570524,0.257776104577098,0.0 
 04/16  13:00:00,17.375,0.0,57.6339651272034,605156.633835636,5203644.30675717,26.9241679513338,26.3833511169328,26.6537595341333,0.257762125809098,0.0 
 04/16  14:00:00,16.375,0.0,57.6339651272034,605156.633835636,4926150.62140608,26.8806885370528,26.2678021697877,26.5742453534203,0.258566604450116,0.0 
 04/16  15:00:00,15.375,0.0,57.6339651272034,605156.633835636,5378108.45923279,26.9782597038432,26.2882304782379,26.6332450910406,0.259513695886515,0.0 
 04/16  16:00:00,15.,0.0,57.6339651272034,605156.633835636,3800972.1262289,26.8720759543275,26.1929869091012,26.5325314317144,0.259766122888562,0.0 
 04/16  17:00:00,15.,0.0,57.6339651272034,605156.633835636,3198385.88802625,26.7247611634495,26.0582206088243,26.3914908861369,0.25963719364956,0.0 
 04/16  18:00:00,14.375,0.0,57.6339651272034,605156.633835636,2914784.94146195,26.6025343850895,25.9190707778023,26.2608025814459,0.260073597916933,0.0 
 04/16  19:00:00,14.,0.0,57.6339651272034,605156.633835636,340740.723726407,26.1283735197865,25.5014247606658,25.8148991402262,0.260042554557981,0.0 
 04/16  20:00:00,14.,0.0,57.6339651272034,605156.633835636,0.0,25.6821444300425,25.0836848751775,25.38291465261,0.259672606451885,0.0 
 04/16  21:00:00,14.,0.0,57.6339651272034,605156.633835636,0.0,25.2559178094523,24.218774512771,24.7373461611117,0.517890813244012,0.0 
 04/16  22:00:00,14.,0.0,57.6339651272034,605156.633835636,0.0,24.6180480626402,23.6061376785981,24.1120928706191,0.516746970636125,0.0 
 04/16  23:00:00,13.375,0.0,57.6339651272034,605156.633835636,0.0,24.1280682112172,23.1054584367629,23.61676332399,0.516994724577149,0.0 
 04/16  24:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,23.6965016937916,22.6732299815212,23.1848658376564,0.516912955707037,0.0 
 04/17  01:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,23.2638467329723,22.2883596145978,22.7761031737851,0.51623747690851,0.0 
 04/17  02:00:00,13.,0.0,57.6339651272034,605156.633835636,0.0,22.8549435183782,21.9143302365721,22.3846368774751,0.515582142143076,0.0 
 04/17  03:00:00,12.375,0.0,57.6339651272034,605156.633835636,0.0,22.4292388758595,21.4713613382633,21.9503001070614,0.515836674444178,0.0 
 04/17  04:00:00,12.,0.0,57.6339651272034,605156.633835636,0.0,21.9312719108201,20.9883114952711,21.4597917030456,0.515659332832056,0.0 
 04/17  05:00:00,12.,0.0,57.6339651272034,605156.633835636,0.0,21.5544480700496,20.634945087475,21.0946965787623,0.515113230050028,0.0 
 04/17  06:00:00,11.375,0.0,57.6339651272034,605156.633835636,175229.556104447,21.1422573942788,20.2123387957956,20.6772980950372,0.515496026327771,0.0 
 04/17  07:00:00,11.625,0.640377402435303,345.80379076322,605156.633835636,1033224.71440001,21.0513060357232,20.5766004791387,20.8139532574309,0.257865397750863,0.0 
 04/17  08:00:00,12.,9.60566103652954,979.777407162458,1642568.0061253,3003861.89246468,21.8078984600909,21.4496661225555,21.6287822913232,0.258254599689622,0.495588816798109 
 04/17  09:00:00,12.,11.5267932438355,1095.04533741686,1642568.0061253,10483387.6962446,23.2362855317624,22.6416425452546,22.9389640385085,0.25936238960084,0.497714658088143 
 04/17  10:00:00,13.25,11.5267932438355,1095.04533741686,1642568.0061253,22743590.4914312,25.1888847343237,24.3298590151645,24.7593718747441,0.259703327106443,0.498368914837905 
 04/17  11:00:00,14.,10.2460384389648,1095.04533741686,1642568.0061253,30840739.5807818,27.7371137590686,26.4050436719981,27.0710787155333,0.260816165849224,0.500504444801301 
 04/17  12:00:00,15.25,10.2460384389648,922.143442035254,1642568.0061253,34806030.4668671,30.799468482151,28.9519052502227,29.8756868661869,0.261877633993966,0.50254139493715 
 04/17  13:00:00,16.,10.2460384389648,922.143442035254,1642568.0061253,35437628.9542266,33.3222565022314,31.2495593676757,32.2859079349536,0.263100375063356,0.504887826716324 
 04/17  14:00:00,16.625,10.2460384389648,922.143442035254,1642568.0061253,31301211.6038532,35.2524873330961,33.040801494179,34.1466444136376,0.264074228017044,0.506756643897639 
